Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
civilianNPCFemaleYoung3KhzMachete,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzSMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzM60,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPipePistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzDPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPipeMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzAK47,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzTRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPipeRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzHRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzSRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPipeShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzPShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzAShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzXBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzLBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung3KhzRocketL,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzClub,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzKnife,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzAxe,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzSpear,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzBat,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzMachete,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzSMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzM60,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPipePistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzDPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPipeMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzAK47,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzTRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPipeRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzHRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzSRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPipeShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzPShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzAShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzXBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzLBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung4KhzRocketL,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzClub,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzKnife,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzAxe,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzSpear,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzBat,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzMachete,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzSMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzM60,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPipePistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzDPistol,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPipeMG,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzAK47,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzTRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPipeRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzHRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzSRifle,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPipeShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzPShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzAShotgun,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzXBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzLBow,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCFemaleYoung5KhzRocketL,entityclasses,Entity,,,Civilian,,Zivilistin,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzClub,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzKnife,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzBat,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzMachete,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzAxe,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzSpear,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPipePistol,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPipeRifle,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPipeMG,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPipeShotgun,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzSMG,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzM60,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPistol,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzDPistol,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzAK47,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzTRifle,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzHRifle,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzSRifle,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzPShotgun,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzAShotgun,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzLBow,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzXBow,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedKhzRocketL,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzClub,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzKnife,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzBat,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzMachete,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzAxe,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzSpear,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzPipePistol,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzPipeRifle,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzPipeMG,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzPipeShotgun,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzSMG,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
civilianNPCMaleAgedScrubsKhzM60,entityclasses,Entity,,,Civilian,,Zivilist,Civil,Civil,Civile,民間人,일반 민간인,Cywil,Civil,Гражданское лицо,Sivil,平民,平民
